file,kernel,warmth,metric,value,unit
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global st insns,"14,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Int insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Conv insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem insns (thr),"20,736,000",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HFMA,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HMUL,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HADD,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FFMA,"2,764,800",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FMUL,"1,382,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FADD,"1,843,200",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DFMA,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DMUL,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DADD,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM total,10.90,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM rd,10.90,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM wr,0,byte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit sectors,"482,638",sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss sectors,"537,823",sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit bytes,13.53,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 miss bytes,24.34,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Comp thru [%],46.56,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem thru,1.30,Tbyte/s
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM thru [%],32.42,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Duration,8.38,us
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit [%],47.78,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit [%],35.73,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem Busy [%],28.72,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,SM Busy [%],61.13,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Occ [%],77.08,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Block Size,256,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Grid Size,"1,800",
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Waves/SM,1.70,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps active,"59,909,774",warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps/cyc active,49.33,warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps launched,"14,400",warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warp Cyc/Inst,20.73,cycle
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Elig Warps/Sched,4.83,warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,No Eligible [%],38.39,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Coal ld [%],80.62,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Coal st [%],100,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Sec/req ld,3.91,sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Sec/req st,4,sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Exec insns,"2,894,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Total insns,"2,894,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Global ld insns,"288,000",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Global st insns,"14,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shared st insns,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Int insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP16 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP32 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FP64 insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Conv insns,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem insns (thr),"20,736,000",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HFMA,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HMUL,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,HADD,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FFMA,"2,764,800",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FMUL,"1,382,400",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,FADD,"1,843,200",inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DFMA,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DMUL,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DADD,0,inst
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM total,10.90,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM rd,10.90,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM wr,0,byte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit sectors,"479,738",sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 miss sectors,"533,917",sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 hit bytes,13.52,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 miss bytes,24.33,Mbyte
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Comp thru [%],45.66,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem thru,1.17,Tbyte/s
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,DRAM thru [%],29.14,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Duration,9.34,us
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L2 hit [%],48.18,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,L1 hit [%],35.72,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Mem Busy [%],25.37,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,SM Busy [%],59.25,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Regs/thr,32,register/thread
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Occ [%],79.83,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Block Size,256,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Grid Size,"1,800",
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Waves/SM,1.70,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps active,"64,147,574",warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps/cyc active,51.09,warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warps launched,"14,400",warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Warp Cyc/Inst,21.63,cycle
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Elig Warps/Sched,4.68,warp
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,No Eligible [%],39.87,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Coal ld [%],80.62,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Coal st [%],100,%
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Sec/req ld,3.91,sector
vt_profiles-r02b03/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,warm,Sec/req st,4,sector
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Total duration [us],126.84,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP16 FLOPs,"911,360.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP32 FLOPs,"1,382,400",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP64 FLOPs,"45,907,342",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Total FLOPs,"48,201,102",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP16 GFLOP/s,7.19,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP32 GFLOP/s,10.90,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP64 GFLOP/s,361.93,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Total GFLOP/s,380.01,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd [GB],0.1186,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr [GB],0.0002399,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total [GB],0.1188,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd BW [GB/s],934.87,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr BW [GB/s],1.89,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total BW [GB/s],936.84,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,L2 hit rate [%],46.61,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,L1 hit rate [%],40.26,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Global ld insns,"1,758,628",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Global st insns,"148,167.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Shared ld insns,878.00,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Shared st insns,"1,760.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Total insns,"18,212,467",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Int insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP16 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP32 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,FP64 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Conv insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,cold,Warps launched,"178,344.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Total duration [us],136.60,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP16 FLOPs,"911,360.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP32 FLOPs,"1,382,400",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP64 FLOPs,"45,907,342",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Total FLOPs,"48,201,102",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP16 GFLOP/s,6.67,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP32 GFLOP/s,10.12,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP64 GFLOP/s,336.07,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Total GFLOP/s,352.86,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd [GB],0.1186,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr [GB],8.73e-05,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total [GB],0.1187,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd BW [GB/s],868.08,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr BW [GB/s],0.6391,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total BW [GB/s],868.66,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,L2 hit rate [%],46.64,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,L1 hit rate [%],40.29,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Global ld insns,"1,758,628",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Global st insns,"148,167.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Shared ld insns,878.00,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Shared st insns,"1,760.00",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Total insns,"18,212,467",
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Int insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP16 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP32 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,FP64 insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Conv insns,0,
vt_profiles-r02b03/vt.f64.ncu-rep,AGGREGATE,warm,Warps launched,"178,344.00",
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Exec insns,"3,153,600",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Total insns,"3,153,600",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global ld insns,"288,000",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Global st insns,"14,400",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Int insns,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Conv insns,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem insns (thr),"20,736,000",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HFMA,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HMUL,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,HADD,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FFMA,"460,800",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FMUL,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,FADD,0,inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DFMA,"5,529,600",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DMUL,"1,843,200",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DADD,"2,304,000",inst
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM total,21.94,Mbyte
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM rd,21.71,Mbyte
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM wr,231.17,Kbyte
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit sectors,"809,646",sector
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 miss sectors,"1,063,229",sector
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit bytes,20.53,Mbyte
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 miss bytes,45.22,Mbyte
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Comp thru [%],39.56,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem thru,1.97,Tbyte/s
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,DRAM thru [%],49.19,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Duration,11.14,us
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L2 hit [%],44.56,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,L1 hit [%],31.22,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Mem Busy [%],41.03,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,SM Busy [%],50.05,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Occ [%],79.18,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Block Size,256,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Grid Size,"1,800",
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Waves/SM,1.70,
vt_profiles-r02b03/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_60_2_7,cold,Warps active,"82,230,902",warp
