file,kernel,rep,metric,value,unit
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Sec/req ld,1.67,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_78_0_79,2,Sec/req st,2,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Exec insns,"204,595,200",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Comp thru [%],76.68,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Mem thru,1.13,Tbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,DRAM thru [%],28.12,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Duration,376.29,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L2 hit [%],64.30,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,L1 hit [%],25.21,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Mem Busy [%],38.41,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,SM Busy [%],77.23,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Occ [%],91.15,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Grid Size,"115,200",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Waves/SM,109.09,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Warps launched,"921,600",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Warp Cyc/Inst,18.82,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Elig Warps/Sched,7.47,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,No Eligible [%],22.80,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Coal ld [%],78.20,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Coal st [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Sec/req ld,2.78,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7,2,Sec/req st,2.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Exec insns,"65,925,120",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Comp thru [%],62.96,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Mem thru,639.29,Gbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,DRAM thru [%],15.89,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Duration,138.05,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L2 hit [%],71.95,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,L1 hit [%],29.74,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Mem Busy [%],37.14,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,SM Busy [%],64.13,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Regs/thr,36,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Occ [%],62.37,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Theo Occ [%],75,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Grid Size,"94,720",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Waves/SM,119.60,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Warps launched,"757,760",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Warp Cyc/Inst,15.31,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Elig Warps/Sched,1.68,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,No Eligible [%],36.02,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Coal ld [%],74.55,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Coal st [%],0,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Sec/req ld,2.51,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29,2,Sec/req st,0,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Exec insns,"102,297,600",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Comp thru [%],75.61,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Mem thru,1.05,Tbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,DRAM thru [%],25.99,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Duration,191.71,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L2 hit [%],66.41,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,L1 hit [%],25.70,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Mem Busy [%],36.84,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,SM Busy [%],76.48,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Regs/thr,32,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Occ [%],91.33,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Theo Occ [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Grid Size,"57,600",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Waves/SM,54.55,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Warps launched,"460,800",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Warp Cyc/Inst,19.00,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Elig Warps/Sched,7.46,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,No Eligible [%],23.37,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Coal ld [%],78.27,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Coal st [%],100,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Sec/req ld,2.78,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_0_map_0_0_139_2_7#1,2,Sec/req st,2.00,sector
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Exec insns,"32,962,560",inst
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Total insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Global ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Global st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Shared ld insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Shared st insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Int insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FP16 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FP32 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FP64 insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Conv insns,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Mem insns (thr),n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,HFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,HMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,HADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,FADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DFMA,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DMUL,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DADD,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DRAM total,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DRAM rd,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DRAM wr,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 hit sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 miss sectors,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L1 hit bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L1 miss bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 global ld bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 global st bytes,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Comp thru [%],60.00,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Mem thru,641.12,Gbyte/s
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,DRAM thru [%],15.95,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Duration,69.41,us
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L2 hit [%],71.55,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,L1 hit [%],31.35,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Mem Busy [%],35.23,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,SM Busy [%],62.18,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Regs/thr,36,register/thread
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Shmem static,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Shmem dynamic,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Occ [%],62.29,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Theo Occ [%],75,%
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Block Size,256,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Grid Size,"47,360",
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Waves/SM,59.80,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Warps active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Warps/cyc active,n/a,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Warps launched,"378,880",warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Act Thr/Warp,32,
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Warp Cyc/Inst,15.94,cycle
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,Elig Warps/Sched,1.64,warp
vt_profiles-r02b06/vt.fp16.ncu-rep,ss_body_map_0_0_139_2_29#1,2,No Eligible [%],37.86,%
